"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"신원동107",1,서울특별시 관악구 문성로32길 18,서울특별시 관악구 신림동 1630-30,37.478446,126.928752,,한전주,02-879-6781,관악구청,2020-12-07
"신원동108",1,서울특별시 관악구 문성로30길 17-6,서울특별시 관악구 신림동 1630-33,37.478424,126.928561,,한전주,02-879-6781,관악구청,2020-12-07
"신원동109",1,서울특별시 관악구 문성로30길 15-5,서울특별시 관악구 신림동 1630-25,37.478681,126.928632,,건축물,02-879-6781,관악구청,2020-12-07
"신원동110",1,서울특별시 관악구 문성로32길 14,서울특별시 관악구 신림동 1630-24,37.478731,126.928772,,한전주,02-879-6781,관악구청,2020-12-07
"신원동111",1,서울특별시 관악구 문성로32가길 3,서울특별시 관악구 신림동 1631-11,37.478746,126.929022,,한전주,02-879-6781,관악구청,2020-12-07
"신원동112",1,서울특별시 관악구 문성로 234,서울특별시 관악구 신림동 1631-12,37.478636,126.929262,,한전주,02-879-6781,관악구청,2020-12-07
"신원동113",1,서울특별시 관악구 문성로32길 12,서울특별시 관악구 신림동 1630-23,37.478847,126.928742,,,02-879-6781,관악구청,2020-12-07
"신원동114",1,서울특별시 관악구 문성로32길 9,서울특별시 관악구 신림동 1631-10,37.478924,126.928826,,건축물,02-879-6781,관악구청,2020-12-07
"신원동115",1,서울특별시 관악구 문성로32길 6,서울특별시 관악구 신림동 1630-14,37.479093,126.928712,,한전주,02-879-6781,관악구청,2020-12-07
"신원동116",1,서울특별시 관악구 문성로30길 4,서울특별시 관악구 신림동 1629-29,37.479069,126.928113,,,02-879-6781,관악구청,2020-12-07
"신원동117",1,서울특별시 관악구 문성로30길 7,서울특별시 관악구 신림동 1630-10,37.478976,126.928232,,한전주,02-879-6781,관악구청,2020-12-07
"신원동118",1,서울특별시 관악구 문성로30길 10-8,서울특별시 관악구 신림동 1629-24,37.478698,126.927983,,건축물,02-879-6781,관악구청,2020-12-07
"신원동119",1,서울특별시 관악구 문성로30길 14,서울특별시 관악구 신림동 1629-31,37.478609,126.928207,,한전주,02-879-6781,관악구청,2020-12-07
"신원동120",1,서울특별시 관악구 문성로30길 15-3,서울특별시 관악구 신림동 1630-26,37.478666,126.928388,,한전주,02-879-6781,관악구청,2020-12-07
"신원동121",1,서울특별시 관악구 문성로30길 16,서울특별시 관악구 신림동 1629-33,37.478479,126.928231,,한전주,02-879-6781,관악구청,2020-12-07
"신원동122",1,서울특별시 관악구 문성로30길 16,서울특별시 관악구 신림동 1629-33,37.478531,126.928109,,전용주,02-879-6781,관악구청,2020-12-07
"신원동123",1,서울특별시 관악구 문성로28길 11-7,서울특별시 관악구 신림동 1629-21,37.478625,126.927717,,한전주,02-879-6781,관악구청,2020-12-07
"신원동124",1,서울특별시 관악구 문성로30길 17,서울특별시 관악구 신림동 1630-28,37.478519,126.928419,,건축물,02-879-6781,관악구청,2020-12-07
"신원동125",1,서울특별시 관악구 문성로30길 19,서울특별시 관악구 신림동 1630-36,37.478343,126.928362,,한전주,02-879-6781,관악구청,2020-12-07
"신원동126",1,서울특별시 관악구 문성로28길 15-15,서울특별시 관악구 신림동 1629-51,37.478335,126.928025,,전용주,02-879-6781,관악구청,2020-12-07
"신원동127",1,서울특별시 관악구 문성로28길 15-16,서울특별시 관악구 신림동 1629-57,37.478390,126.927597,,,02-879-6781,관악구청,2020-12-07
"신원동128",1,서울특별시 관악구 문성로30길 29,서울특별시 관악구 신림동 1629-91,37.478048,126.928313,,한전주,02-879-6781,관악구청,2020-12-07
"신원동129",1,서울특별시 관악구 문성로30길 36,서울특별시 관악구 신림동 1629-72,37.478033,126.927977,,한전주,02-879-6781,관악구청,2020-12-07
"신원동130",1,서울특별시 관악구 문성로30길 34,서울특별시 관악구 신림동 1629-71,37.477876,126.928221,,한전주,02-879-6781,관악구청,2020-12-07
"신원동131",1,서울특별시 관악구 문성로30길 34,서울특별시 관악구 신림동 1629-71,37.477860,126.928208,,한전주,02-879-6781,관악구청,2020-12-07
"신원동132",1,서울특별시 관악구 문성로30길 35,서울특별시 관악구 신림동 415-18,37.477641,126.928261,,건축물,02-879-6781,관악구청,2020-12-07
"신원동133",1,서울특별시 관악구 문성로30길 40,서울특별시 관악구 신림동 1629-73,37.477865,126.927927,,건축물,02-879-6781,관악구청,2020-12-07
"신원동134",1,서울특별시 관악구 문성로30길 40,서울특별시 관악구 신림동 1629-73,37.477895,126.927704,,한전주,02-879-6781,관악구청,2020-12-07
"신원동135",1,서울특별시 관악구 문성로30길 50,서울특별시 관악구 신림동 1629-79,37.477910,126.927404,,한전주,02-879-6781,관악구청,2020-12-07
"신원동136",1,서울특별시 관악구 문성로30길 51,서울특별시 관악구 신림동 1627-76,37.478126,126.927274,,한전주,02-879-6781,관악구청,2020-12-07
"신원동137",1,서울특별시 관악구 문성로28길 20,서울특별시 관악구 신림동 1627-93,37.478410,126.927218,,한전주,02-879-6781,관악구청,2020-12-07
"신원동138",1,서울특별시 관악구 문성로28길 14,서울특별시 관악구 신림동 1627-95,37.478581,126.927105,,,02-879-6781,관악구청,2020-12-07
"신원동139",1,서울특별시 관악구 문성로28길 10,서울특별시 관악구 신림동 1627-99,37.478718,126.927281,,한전주,02-879-6781,관악구청,2020-12-07
"신원동140",1,서울특별시 관악구 문성로28길 10,서울특별시 관악구 신림동 1627-99,37.478827,126.927287,,한전주,02-879-6781,관악구청,2020-12-07
"신원동141",1,서울특별시 관악구 문성로28길 10,서울특별시 관악구 신림동 1627-99,37.478804,126.927172,,한전주,02-879-6781,관악구청,2020-12-07
"신원동142",1,서울특별시 관악구 문성로28길 4,서울특별시 관악구 신림동 1627-18,37.479039,126.927370,,건축물,02-879-6781,관악구청,2020-12-07
"신원동143",1,서울특별시 관악구 문성로 218-3,서울특별시 관악구 신림동 1629-15,37.479107,126.927914,,,02-879-6781,관악구청,2020-12-07
"신원동144",1,서울특별시 관악구 문성로 218-7,서울특별시 관악구 신림동 1629-17,37.478905,126.927820,,한전주,02-879-6781,관악구청,2020-12-07
"신원동145",1,서울특별시 관악구 문성로28길 11-7,서울특별시 관악구 신림동 1629-21,37.478705,126.927631,,건축물,02-879-6781,관악구청,2020-12-07
"신원동146",1,서울특별시 관악구 문성로 210-1,서울특별시 관악구 신림동 1627-16,37.479142,126.927101,,한전주,02-879-6781,관악구청,2020-12-07
"신원동147",1,서울특별시 관악구 문성로 206-3,서울특별시 관악구 신림동 1627-27,37.478948,126.926572,,건축물,02-879-6781,관악구청,2020-12-07
"신원동148",1,서울특별시 관악구 문성로 206-10,서울특별시 관악구 신림동 1627-49,37.478737,126.926537,,,02-879-6781,관악구청,2020-12-07
"신원동149",1,서울특별시 관악구 문성로 206-10,서울특별시 관악구 신림동 1627-49,37.478660,126.926544,,한전주,02-879-6781,관악구청,2020-12-07
"신원동150",1,서울특별시 관악구 문성로28가길 14,서울특별시 관악구 신림동 1627-25,37.478712,126.926716,,,02-879-6781,관악구청,2020-12-07
"신원동151",1,서울특별시 관악구 문성로28가길 13,서울특별시 관악구 신림동 1627-64,37.478653,126.926736,,한전주,02-879-6781,관악구청,2020-12-07
"신원동152",1,서울특별시 관악구 문성로28가길 17,서울특별시 관악구 신림동 1627-62,37.478505,126.926492,,,02-879-6781,관악구청,2020-12-07
"신원동153",1,서울특별시 관악구 문성로28가길 16,서울특별시 관악구 신림동 1627-50,37.478588,126.926423,,건축물,02-879-6781,관악구청,2020-12-07
"신원동154",1,서울특별시 관악구 문성로28가길 21,서울특별시 관악구 신림동 1627-60,37.478353,126.926274,,한전주,02-879-6781,관악구청,2020-12-07
"신원동155",1,서울특별시 관악구 문성로28길 24,서울특별시 관악구 신림동 1627-86,37.478301,126.927143,,한전주,02-879-6781,관악구청,2020-12-07
"신원동156",1,서울특별시 관악구 문성로30길 53,서울특별시 관악구 신림동 1627-77,37.478190,126.927155,,,02-879-6781,관악구청,2020-12-07
"신원동157",1,서울특별시 관악구 문성로28길 24-4,서울특별시 관악구 신림동 1627-87,37.478370,126.926948,,,02-879-6781,관악구청,2020-12-07
"신원동158",1,서울특별시 관악구 문성로30길 49,서울특별시 관악구 신림동 1627-76,37.477947,126.927139,,한전주,02-879-6781,관악구청,2020-12-07
"신원동159",1,서울특별시 관악구 문성로30길 49,서울특별시 관악구 신림동 1627-76,37.477978,126.927112,,한전주,02-879-6781,관악구청,2020-12-07
"신원동160",1,서울특별시 관악구 문성로28길 30-6,서울특별시 관악구 신림동 1627-79,37.478112,126.926823,,한전주,02-879-6781,관악구청,2020-12-07
"신원동161",1,서울특별시 관악구 문성로28가길 11-10,서울특별시 관악구 신림동 1627-68,37.478294,126.926532,,건축물,02-879-6781,관악구청,2020-12-07
"신원동162",1,서울특별시 관악구 문성로28길 36,서울특별시 관악구 신림동 419-15,37.477855,126.926917,,한전주,02-879-6781,관악구청,2020-12-07
"신원동163",1,서울특별시 관악구 문성로28길 38,서울특별시 관악구 신림동 419-16,37.477724,126.926796,,한전주,02-879-6781,관악구청,2020-12-07
"신원동164",1,서울특별시 관악구 문성로28길 36-5,서울특별시 관악구 신림동 419-18,37.477924,126.926528,,한전주,02-879-6781,관악구청,2020-12-07
"신원동165",1,서울특별시 관악구 문성로28길 36-13,서울특별시 관악구 신림동 419-40,37.478140,126.926220,,한전주,02-879-6781,관악구청,2020-12-07
"신원동166",1,서울특별시 관악구 문성로28길 43,서울특별시 관악구 신림동 419-49,37.477513,126.926723,,한전주,02-879-6781,관악구청,2020-12-07
"신원동167",1,서울특별시 관악구 문성로28길 43,서울특별시 관악구 신림동 419-49,37.477387,126.926602,,한전주,02-879-6781,관악구청,2020-12-07
"신원동168",1,서울특별시 관악구 문성로28길 46,서울특별시 관악구 신림동 419-30,37.477358,126.926390,,,02-879-6781,관악구청,2020-12-07
"신원동169",1,서울특별시 관악구 문성로28길 47,서울특별시 관악구 신림동 419-48,37.477295,126.926414,,건축물,02-879-6781,관악구청,2020-12-07
"신원동170",1,서울특별시 관악구 문성로28길 46-5,서울특별시 관악구 신림동 419-34,37.477268,126.926017,,전용주,02-879-6781,관악구청,2020-12-07
"신원동171",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.477041,126.926147,,한전주,02-879-6781,관악구청,2020-12-07
"신원동172",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.476876,126.926410,,한전주,02-879-6781,관악구청,2020-12-07
"신원동173",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.476745,126.926339,,전용주,02-879-6781,관악구청,2020-12-07
"신원동174",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476749,126.926532,,한전주,02-879-6781,관악구청,2020-12-07
"신원동175",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476601,126.926640,,전용주,02-879-6781,관악구청,2020-12-07
"신원동176",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476609,126.926554,,전용주,02-879-6781,관악구청,2020-12-07
"신원동177",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.476685,126.926299,,한전주,02-879-6781,관악구청,2020-12-07
"신원동178",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.476677,126.926191,,전용주,02-879-6781,관악구청,2020-12-07
"신원동179",1,서울특별시 관악구 문성로28길 51,서울특별시 관악구 신림동 419-56,37.476679,126.925827,,한전주,02-879-6781,관악구청,2020-12-07
"신원동180",1,서울특별시 관악구 법원단지길 153,서울특별시 관악구 신림동 610-455,37.476614,126.925583,,한전주,02-879-6781,관악구청,2020-12-07
"신원동181",1,서울특별시 관악구 법원단지길 153,서울특별시 관악구 신림동 610-455,37.476373,126.925263,,한전주,02-879-6781,관악구청,2020-12-07
"신원동182",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476398,126.926751,,전용주,02-879-6781,관악구청,2020-12-07
"신원동183",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476156,126.926883,,전용주,02-879-6781,관악구청,2020-12-07
"신원동184",1,서울특별시 관악구 문성로28길 31,서울특별시 관악구 신림동 418-20,37.476175,126.927081,,전용주,02-879-6781,관악구청,2020-12-07
"신원동185",1,서울특별시 관악구 문성로38나길 38,서울특별시 관악구 신림동 412-327,37.476206,126.927284,,전용주,02-879-6781,관악구청,2020-12-07
"신원동186",1,서울특별시 관악구 문성로38나길 38,서울특별시 관악구 신림동 412-327,37.476242,126.927504,,전용주,02-879-6781,관악구청,2020-12-07
"신원동187",1,서울특별시 관악구 문성로38나길 38,서울특별시 관악구 신림동 412-327,37.476265,126.927740,,전용주,02-879-6781,관악구청,2020-12-07
"신원동188",1,서울특별시 관악구 문성로38나길 38,서울특별시 관악구 신림동 412-327,37.476254,126.927734,,전용주,02-879-6781,관악구청,2020-12-07
"신원동189",1,서울특별시 관악구 문성로26길 34,서울특별시 관악구 신림동 419-27,37.477721,126.926343,,한전주,02-879-6781,관악구청,2020-12-07
"신원동190",1,서울특별시 관악구 문성로26길 30,서울특별시 관악구 신림동 419-1,37.477753,126.926246,,건축물,02-879-6781,관악구청,2020-12-07
"신원동191",1,서울특별시 관악구 문성로26길 30,서울특별시 관악구 신림동 419-1,37.477812,126.926129,,건축물,02-879-6781,관악구청,2020-12-07
